日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
103/09/17,SC1 馬鈴薯 本產,25.0,22.9,16.5,22.0,8352
103/09/18,SC1 馬鈴薯 本產,25.0,22.2,17.4,21.8,9771
103/09/19,SC1 馬鈴薯 本產,25.0,22.6,15.9,21.7,9632
103/09/20,SC1 馬鈴薯 本產,25.0,22.9,17.2,22.2,8541
103/09/21,SC1 馬鈴薯 本產,25.0,21.7,8.8,19.8,11459
103/09/23,SC1 馬鈴薯 本產,25.0,22.5,15.5,21.6,12480
103/09/24,SC1 馬鈴薯 本產,25.0,22.4,17.5,21.9,10152
103/09/25,SC1 馬鈴薯 本產,25.0,21.3,16.9,21.1,9811
103/09/26,SC1 馬鈴薯 本產,25.0,20.6,15.2,20.4,8592
103/09/27,SC1 馬鈴薯 本產,25.0,21.1,13.3,20.3,9831
103/09/28,SC1 馬鈴薯 本產,23.8,20.6,14.1,20.0,9007
103/09/30,SC1 馬鈴薯 本產,24.5,20.8,16.2,20.6,13130
103/10/01,SC1 馬鈴薯 本產,23.8,21.2,15.9,20.6,11163
103/10/02,SC1 馬鈴薯 本產,23.7,20.8,15.4,20.3,11076
103/10/03,SC1 馬鈴薯 本產,23.8,20.9,14.6,20.2,9104
103/10/04,SC1 馬鈴薯 本產,24.1,20.5,13.3,19.8,9093
103/10/05,SC1 馬鈴薯 本產,24.7,21.3,14.5,20.6,10591
103/10/07,SC1 馬鈴薯 本產,25.0,22.1,16.0,21.5,10634
103/10/08,SC1 馬鈴薯 本產,25.0,22.5,17.4,22.0,10095
103/10/09,SC1 馬鈴薯 本產,25.0,21.9,16.2,21.4,9502
103/10/10,SC1 馬鈴薯 本產,25.0,21.7,16.9,21.4,9236
103/10/11,SC1 馬鈴薯 本產,25.0,21.9,14.5,21.0,10288
103/10/12,SC1 馬鈴薯 本產,25.0,21.5,15.2,20.9,9007
103/10/14,SC1 馬鈴薯 本產,25.0,22.2,14.9,21.3,11109
103/10/15,SC1 馬鈴薯 本產,25.0,21.6,13.5,20.6,11329
103/10/16,SC1 馬鈴薯 本產,25.0,22.3,15.9,21.6,8213
103/10/17,SC1 馬鈴薯 本產,24.0,20.9,15.2,20.4,8982
103/10/18,SC1 馬鈴薯 本產,23.9,20.2,12.5,19.4,9712
103/10/19,SC1 馬鈴薯 本產,23.8,20.9,12.4,19.8,8449
103/10/21,SC1 馬鈴薯 本產,24.2,21.5,15.2,20.8,9990
103/10/22,SC1 馬鈴薯 本產,23.7,20.6,15.9,20.3,10738
103/10/23,SC1 馬鈴薯 本產,23.6,20.4,14.8,19.9,9394
103/10/24,SC1 馬鈴薯 本產,23.7,19.9,12.7,19.2,9598
103/10/25,SC1 馬鈴薯 本產,23.7,20.3,14.4,19.8,8496
103/10/26,SC1 馬鈴薯 本產,23.4,20.3,14.8,19.8,8964
103/10/28,SC1 馬鈴薯 本產,23.0,20.2,14.8,19.7,11223
103/10/29,SC1 馬鈴薯 本產,23.0,19.8,14.8,19.4,9106
103/10/30,SC1 馬鈴薯 本產,22.1,18.5,14.1,18.3,7805
103/10/31,SC1 馬鈴薯 本產,22.0,18.3,14.3,18.2,8760
103/11/01,SC1 馬鈴薯 本產,22.1,19.0,12.6,18.4,8681
103/11/02,SC1 馬鈴薯 本產,21.0,18.0,14.5,17.9,8592
103/11/04,SC1 馬鈴薯 本產,21.1,18.5,14.7,18.3,9940
103/11/05,SC1 馬鈴薯 本產,21.1,18.9,13.5,18.3,9336
103/11/06,SC1 馬鈴薯 本產,21.0,19.2,14.6,18.6,8856
103/11/07,SC1 馬鈴薯 本產,21.5,19.0,13.7,18.4,7008
103/11/08,SC1 馬鈴薯 本產,20.9,18.9,14.8,18.5,8064
103/11/09,SC1 馬鈴薯 本產,20.8,19.6,15.4,19.0,8328
103/11/11,SC1 馬鈴薯 本產,21.0,19.8,15.2,19.1,8568
103/11/12,SC1 馬鈴薯 本產,20.6,19.0,13.8,18.3,8424
103/11/13,SC1 馬鈴薯 本產,21.4,19.8,16.1,19.4,7224
103/11/14,SC1 馬鈴薯 本產,21.2,20.0,15.8,19.4,6912
103/11/15,SC1 馬鈴薯 本產,21.1,19.7,15.7,19.2,7630
103/11/16,SC1 馬鈴薯 本產,21.1,19.9,16.8,19.5,8112
103/11/18,SC1 馬鈴薯 本產,21.4,20.5,16.1,19.8,8780
103/11/19,SC1 馬鈴薯 本產,21.9,20.6,16.0,20.0,9197
103/11/20,SC1 馬鈴薯 本產,22.4,21.0,17.0,20.5,8760
103/11/21,SC1 馬鈴薯 本產,22.6,21.1,16.2,20.4,7848
103/11/22,SC1 馬鈴薯 本產,22.4,20.6,16.1,20.1,8736
103/11/23,SC1 馬鈴薯 本產,23.1,21.0,16.4,20.5,8855
103/11/25,SC1 馬鈴薯 本產,21.9,20.0,14.8,19.4,11904
103/11/26,SC1 馬鈴薯 本產,22.5,21.0,17.3,20.5,11116
103/11/27,SC1 馬鈴薯 本產,22.3,21.0,17.4,20.5,9292
103/11/28,SC1 馬鈴薯 本產,21.9,20.7,17.1,20.2,9672
103/11/29,SC1 馬鈴薯 本產,21.9,20.5,18.0,20.3,8256
103/11/30,SC1 馬鈴薯 本產,21.5,20.2,16.8,19.8,9168
103/12/02,SC1 馬鈴薯 本產,21.3,20.6,15.2,19.7,10848
103/12/03,SC1 馬鈴薯 本產,24.9,21.0,15.9,20.8,8688
103/12/04,SC1 馬鈴薯 本產,25.4,20.8,16.9,20.9,8856
103/12/05,SC1 馬鈴薯 本產,28.5,22.3,18.4,22.8,8620
103/12/06,SC1 馬鈴薯 本產,29.1,22.5,18.1,23.0,10947
103/12/07,SC1 馬鈴薯 本產,28.8,23.5,19.6,23.8,9600
103/12/09,SC1 馬鈴薯 本產,27.9,23.5,19.9,23.7,10680
103/12/10,SC1 馬鈴薯 本產,29.0,23.4,20.0,23.8,10944
103/12/11,SC1 馬鈴薯 本產,29.9,23.5,20.0,24.1,10368
103/12/12,SC1 馬鈴薯 本產,25.9,23.1,19.0,22.8,7032
103/12/13,SC1 馬鈴薯 本產,26.3,23.7,18.5,23.2,8564
103/12/14,SC1 馬鈴薯 本產,31.3,28.9,22.5,28.1,7656
103/12/16,SC1 馬鈴薯 本產,31.2,29.3,24.2,28.6,10714
103/12/17,SC1 馬鈴薯 本產,35.4,32.6,24.2,31.5,11590
103/12/18,SC1 馬鈴薯 本產,35.2,33.1,23.7,31.6,8952
103/12/19,SC1 馬鈴薯 本產,35.3,32.8,24.4,31.6,10558
103/12/20,SC1 馬鈴薯 本產,35.4,32.5,24.4,31.4,9552
103/12/21,SC1 馬鈴薯 本產,35.7,33.3,24.7,32.1,9816
103/12/23,SC1 馬鈴薯 本產,35.2,33.0,24.3,31.7,12432
103/12/24,SC1 馬鈴薯 本產,35.1,32.5,25.5,31.6,10787
103/12/25,SC1 馬鈴薯 本產,35.0,31.9,22.6,30.7,11208
103/12/26,SC1 馬鈴薯 本產,35.1,32.3,23.7,31.2,9072
103/12/27,SC1 馬鈴薯 本產,35.1,33.2,25.4,32.0,7560
103/12/28,SC1 馬鈴薯 本產,35.3,33.3,27.1,32.5,8259
103/12/30,SC1 馬鈴薯 本產,35.0,33.1,25.6,32.0,11128
103/12/31,SC1 馬鈴薯 本產,35.0,32.7,26.4,31.9,10849
104/01/01,SC1 馬鈴薯 本產,35.0,31.6,24.3,30.8,10944
104/01/02,SC1 馬鈴薯 本產,35.0,31.2,22.6,30.3,9600
104/01/03,SC1 馬鈴薯 本產,35.0,32.2,22.6,30.8,7476
104/01/04,SC1 馬鈴薯 本產,35.0,31.5,25.1,30.9,9096
104/01/06,SC1 馬鈴薯 本產,33.1,30.5,25.5,30.0,12936
104/01/07,SC1 馬鈴薯 本產,32.2,28.9,23.7,28.5,14064
104/01/08,SC1 馬鈴薯 本產,31.2,27.8,21.0,27.1,12516
104/01/09,SC1 馬鈴薯 本產,32.1,28.7,22.9,28.2,10412
104/01/10,SC1 馬鈴薯 本產,31.2,27.9,22.6,27.5,11160
104/01/11,SC1 馬鈴薯 本產,31.1,28.3,21.9,27.6,12132
104/01/13,SC1 馬鈴薯 本產,31.1,27.8,21.3,27.2,14118
104/01/14,SC1 馬鈴薯 本產,31.1,27.7,20.3,26.9,15337
104/01/15,SC1 馬鈴薯 本產,31.0,26.8,20.5,26.4,11210
104/01/16,SC1 馬鈴薯 本產,31.0,26.0,17.5,25.3,10776
104/01/17,SC1 馬鈴薯 本產,27.1,24.6,17.8,23.7,11616
104/01/18,SC1 馬鈴薯 本產,27.3,24.8,18.6,24.0,12504
104/01/20,SC1 馬鈴薯 本產,27.2,25.3,18.4,24.3,11225
104/01/21,SC1 馬鈴薯 本產,27.1,25.0,17.9,24.0,11562
104/01/22,SC1 馬鈴薯 本產,27.0,23.7,15.7,22.8,13026
104/01/23,SC1 馬鈴薯 本產,27.0,24.0,13.8,22.6,9819
104/01/24,SC1 馬鈴薯 本產,27.0,24.0,13.3,22.4,10672
104/01/25,SC1 馬鈴薯 本產,27.0,23.8,17.3,23.2,9110
104/01/27,SC1 馬鈴薯 本產,27.0,24.7,15.9,23.4,11227
104/01/28,SC1 馬鈴薯 本產,27.0,24.8,16.8,23.7,10522
104/01/29,SC1 馬鈴薯 本產,24.5,21.9,15.1,21.0,9686
104/01/30,SC1 馬鈴薯 本產,24.0,21.7,16.9,21.2,9722
104/01/31,SC1 馬鈴薯 本產,23.9,21.8,17.1,21.3,10971
104/02/01,SC1 馬鈴薯 本產,26.0,23.6,13.9,22.1,11689
104/02/03,SC1 馬鈴薯 本產,24.2,20.9,13.6,20.1,13725
104/02/04,SC1 馬鈴薯 本產,23.7,21.4,14.6,20.5,12283
104/02/05,SC1 馬鈴薯 本產,24.3,21.4,15.1,20.7,9461
104/02/06,SC1 馬鈴薯 本產,23.5,20.2,14.2,19.6,10992
104/02/07,SC1 馬鈴薯 本產,23.4,19.7,13.4,19.1,13647
104/02/08,SC1 馬鈴薯 本產,23.3,19.8,14.0,19.3,13537
104/02/10,SC1 馬鈴薯 本產,24.4,18.8,12.9,18.7,12378
104/02/11,SC1 馬鈴薯 本產,23.7,20.6,14.7,20.0,17697
104/02/12,SC1 馬鈴薯 本產,23.7,20.0,14.3,19.6,16898
104/02/13,SC1 馬鈴薯 本產,23.8,19.6,14.4,19.4,14204
104/02/14,SC1 馬鈴薯 本產,23.0,19.9,14.5,19.5,15189
104/02/15,SC1 馬鈴薯 本產,23.0,20.4,9.1,18.6,13822
104/02/16,SC1 馬鈴薯 本產,23.8,20.6,12.4,19.6,10413
104/02/17,SC1 馬鈴薯 本產,24.0,21.8,15.3,20.9,6628
104/02/18,SC1 馬鈴薯 本產,23.0,21.5,13.1,20.1,1418
104/02/24,SC1 馬鈴薯 本產,23.5,21.1,15.6,20.5,14006
104/02/25,SC1 馬鈴薯 本產,23.5,19.9,13.9,19.4,10823
104/02/26,SC1 馬鈴薯 本產,23.4,19.8,12.8,19.1,9500
104/02/28,SC1 馬鈴薯 本產,23.1,18.5,13.0,18.3,8625
104/03/01,SC1 馬鈴薯 本產,23.2,20.4,13.1,19.5,15709
104/03/03,SC1 馬鈴薯 本產,23.4,20.3,14.2,19.7,15149
104/03/04,SC1 馬鈴薯 本產,23.1,20.3,13.9,19.6,13684
104/03/05,SC1 馬鈴薯 本產,23.0,19.7,13.4,19.1,13603
104/03/06,SC1 馬鈴薯 本產,23.0,19.4,11.9,18.6,13191
104/03/10,SC1 馬鈴薯 本產,23.0,20.1,13.9,19.4,14123
104/03/11,SC1 馬鈴薯 本產,23.0,19.9,12.3,19.0,15233
104/03/12,SC1 馬鈴薯 本產,23.0,18.5,13.2,18.3,10811
104/03/13,SC1 馬鈴薯 本產,23.0,19.8,13.5,19.2,11961
104/03/14,SC1 馬鈴薯 本產,23.0,19.6,14.0,19.1,14174
104/03/15,SC1 馬鈴薯 本產,23.0,19.5,11.4,18.6,13719
104/03/17,SC1 馬鈴薯 本產,23.0,19.6,14.0,19.2,13576
104/03/18,SC1 馬鈴薯 本產,23.0,19.8,12.4,19.0,14082
104/03/19,SC1 馬鈴薯 本產,23.0,19.0,12.1,18.4,12574
104/03/20,SC1 馬鈴薯 本產,23.0,19.0,12.1,18.4,11857
104/03/21,SC1 馬鈴薯 本產,23.0,19.5,12.7,18.9,13040
104/03/22,SC1 馬鈴薯 本產,23.0,19.3,13.1,18.8,11571
104/03/24,SC1 馬鈴薯 本產,23.0,19.7,12.2,18.9,11618
104/03/25,SC1 馬鈴薯 本產,23.0,20.4,14.2,19.7,14229
104/03/26,SC1 馬鈴薯 本產,23.0,19.9,13.3,19.2,10980
104/03/27,SC1 馬鈴薯 本產,23.0,19.9,13.2,19.1,10904
104/03/28,SC1 馬鈴薯 本產,23.0,19.2,12.1,18.5,11312
104/03/29,SC1 馬鈴薯 本產,23.1,20.8,15.7,20.2,11322
104/03/31,SC1 馬鈴薯 本產,23.4,21.3,14.7,20.4,13454
104/04/01,SC1 馬鈴薯 本產,23.1,21.1,14.8,20.2,14134
104/04/02,SC1 馬鈴薯 本產,23.1,20.4,14.1,19.6,13280
104/04/03,SC1 馬鈴薯 本產,23.2,20.7,14.4,20.0,14096
104/04/04,SC1 馬鈴薯 本產,23.1,20.4,14.8,19.8,11956
104/04/07,SC1 馬鈴薯 本產,23.1,20.3,14.7,19.8,12847
104/04/08,SC1 馬鈴薯 本產,23.0,19.7,11.7,18.8,12729
104/04/09,SC1 馬鈴薯 本產,23.0,19.7,10.3,18.5,10536
104/04/10,SC1 馬鈴薯 本產,23.2,19.5,12.6,18.8,11270
104/04/11,SC1 馬鈴薯 本產,23.0,19.6,12.3,18.8,11275
104/04/12,SC1 馬鈴薯 本產,23.0,19.1,11.7,18.4,11548
104/04/14,SC1 馬鈴薯 本產,23.0,20.5,15.3,20.0,12352
104/04/15,SC1 馬鈴薯 本產,23.0,20.9,14.7,20.1,12720
104/04/16,SC1 馬鈴薯 本產,23.0,20.1,15.2,19.7,11711
104/04/17,SC1 馬鈴薯 本產,23.1,20.6,15.5,20.1,12700
104/04/18,SC1 馬鈴薯 本產,23.1,19.6,14.0,19.2,11549
104/04/19,SC1 馬鈴薯 本產,23.1,20.0,14.6,19.5,12716
104/04/21,SC1 馬鈴薯 本產,23.0,19.9,14.1,19.4,12838
104/04/22,SC1 馬鈴薯 本產,23.1,20.0,14.9,19.6,11641
104/04/23,SC1 馬鈴薯 本產,23.1,19.7,14.5,19.4,12888
104/04/24,SC1 馬鈴薯 本產,23.1,19.6,14.9,19.4,12301
104/04/25,SC1 馬鈴薯 本產,23.1,19.6,13.9,19.2,10842
104/04/26,SC1 馬鈴薯 本產,23.0,20.0,14.2,19.4,10434
104/04/28,SC1 馬鈴薯 本產,23.0,20.0,15.1,19.6,13290
104/04/29,SC1 馬鈴薯 本產,22.4,17.5,13.9,17.7,7575
104/04/30,SC1 馬鈴薯 本產,23.1,19.5,13.7,19.1,13642
104/05/01,SC1 馬鈴薯 本產,23.1,20.2,15.1,19.8,17050
104/05/02,SC1 馬鈴薯 本產,23.1,19.8,12.7,19.0,11408
104/05/03,SC1 馬鈴薯 本產,23.1,19.6,14.5,19.3,11460
104/05/05,SC1 馬鈴薯 本產,23.4,20.0,13.0,19.3,12872
104/05/06,SC1 馬鈴薯 本產,23.0,19.3,12.3,18.6,12338
104/05/07,SC1 馬鈴薯 本產,23.0,20.1,12.7,19.2,11476
104/05/08,SC1 馬鈴薯 本產,23.1,20.0,13.6,19.3,11624
104/05/09,SC1 馬鈴薯 本產,23.0,19.9,13.5,19.2,13997
104/05/10,SC1 馬鈴薯 本產,23.0,20.4,14.2,19.6,11204
104/05/12,SC1 馬鈴薯 本產,23.0,19.7,12.9,19.0,11231
104/05/13,SC1 馬鈴薯 本產,23.0,19.9,13.7,19.3,11044
104/05/14,SC1 馬鈴薯 本產,23.0,19.9,14.5,19.4,13540
104/05/15,SC1 馬鈴薯 本產,23.0,19.0,13.6,18.7,11343
104/05/16,SC1 馬鈴薯 本產,23.0,19.1,12.2,18.5,11151
104/05/17,SC1 馬鈴薯 本產,23.0,19.1,12.6,18.6,11418
104/05/19,SC1 馬鈴薯 本產,23.0,20.2,14.1,19.5,12440
104/05/20,SC1 馬鈴薯 本產,23.0,19.1,11.2,18.3,14046
104/05/21,SC1 馬鈴薯 本產,23.0,19.9,12.9,19.1,11982
104/05/22,SC1 馬鈴薯 本產,23.0,19.4,13.6,18.9,11300
104/05/23,SC1 馬鈴薯 本產,23.0,19.2,13.4,18.8,12393
104/05/24,SC1 馬鈴薯 本產,23.0,19.3,13.1,18.8,13581
104/05/26,SC1 馬鈴薯 本產,23.0,19.9,12.8,19.1,12983
104/05/27,SC1 馬鈴薯 本產,23.0,19.8,13.3,19.1,14421
104/05/28,SC1 馬鈴薯 本產,23.0,19.5,13.2,19.0,12900
104/05/29,SC1 馬鈴薯 本產,23.1,19.6,13.2,19.0,13077
104/05/30,SC1 馬鈴薯 本產,23.1,19.5,13.0,18.9,12962
104/05/31,SC1 馬鈴薯 本產,23.0,20.5,13.5,19.6,13549
104/06/02,SC1 馬鈴薯 本產,23.0,20.9,14.6,20.1,15251
104/06/03,SC1 馬鈴薯 本產,23.4,20.5,15.0,20.0,15435
104/06/04,SC1 馬鈴薯 本產,23.1,20.1,13.8,19.5,17690
104/06/05,SC1 馬鈴薯 本產,24.2,20.4,13.2,19.7,11538
104/06/06,SC1 馬鈴薯 本產,24.9,20.1,11.2,19.3,9826
104/06/07,SC1 馬鈴薯 本產,23.6,20.7,13.4,19.8,10722
104/06/09,SC1 馬鈴薯 本產,23.1,20.0,10.8,18.8,14915
104/06/10,SC1 馬鈴薯 本產,25.0,21.1,12.1,20.1,14775
104/06/11,SC1 馬鈴薯 本產,25.0,21.1,12.7,20.2,12747
104/06/12,SC1 馬鈴薯 本產,25.1,21.0,13.3,20.3,12750
104/06/13,SC1 馬鈴薯 本產,25.1,20.9,12.3,20.0,12160
104/06/14,SC1 馬鈴薯 本產,25.0,21.0,11.9,20.0,12060
104/06/16,SC1 馬鈴薯 本產,25.1,21.4,13.5,20.6,13868
104/06/17,SC1 馬鈴薯 本產,25.4,20.0,11.8,19.5,12127
104/06/18,SC1 馬鈴薯 本產,25.4,21.2,12.8,20.3,11977
104/06/19,SC1 馬鈴薯 本產,25.0,21.0,11.4,19.9,12963
104/06/20,SC1 馬鈴薯 本產,25.0,21.0,11.5,19.9,11372
104/06/23,SC1 馬鈴薯 本產,25.0,20.8,11.6,19.8,15315
104/06/24,SC1 馬鈴薯 本產,25.2,18.7,10.1,18.3,12491
104/06/25,SC1 馬鈴薯 本產,25.0,20.3,10.8,19.3,9748
104/06/26,SC1 馬鈴薯 本產,25.0,20.5,11.3,19.6,11548
104/06/27,SC1 馬鈴薯 本產,25.0,20.6,11.3,19.6,11836
104/06/28,SC1 馬鈴薯 本產,25.2,20.5,12.0,19.7,11874
104/06/30,SC1 馬鈴薯 本產,23.7,17.6,11.4,17.6,7966
104/07/01,SC1 馬鈴薯 本產,25.0,21.7,12.8,20.6,18776
104/07/02,SC1 馬鈴薯 本產,25.2,19.7,12.1,19.3,12523
104/07/03,SC1 馬鈴薯 本產,25.2,20.2,12.1,19.6,11234
104/07/04,SC1 馬鈴薯 本產,25.2,20.3,12.0,19.6,13580
104/07/05,SC1 馬鈴薯 本產,25.1,20.2,12.0,19.5,12567
104/07/07,SC1 馬鈴薯 本產,25.5,21.1,13.6,20.5,13610
104/07/08,SC1 馬鈴薯 本產,25.4,21.3,14.3,20.7,18734
104/07/09,SC1 馬鈴薯 本產,25.0,19.8,12.7,19.4,12677
104/07/10,SC1 馬鈴薯 本產,26.0,19.3,8.7,18.5,15096
104/07/11,SC1 馬鈴薯 本產,26.1,20.6,13.3,20.3,10272
104/07/12,SC1 馬鈴薯 本產,26.2,21.0,11.4,20.1,13537
104/07/14,SC1 馬鈴薯 本產,26.3,21.9,13.7,21.1,12914
104/07/15,SC1 馬鈴薯 本產,26.4,20.5,11.9,19.9,12378
104/07/16,SC1 馬鈴薯 本產,26.1,21.4,13.5,20.8,10424
104/07/17,SC1 馬鈴薯 本產,25.1,20.3,13.5,19.9,11528
104/07/18,SC1 馬鈴薯 本產,25.1,20.1,12.5,19.6,11287
104/07/19,SC1 馬鈴薯 本產,25.0,20.4,13.5,19.9,11353
104/07/21,SC1 馬鈴薯 本產,25.0,21.7,14.3,20.9,11828
104/07/22,SC1 馬鈴薯 本產,25.0,21.6,14.1,20.8,12127
104/07/23,SC1 馬鈴薯 本產,25.0,21.5,13.4,20.6,11964
104/07/24,SC1 馬鈴薯 本產,25.0,21.1,13.7,20.4,10060
104/07/25,SC1 馬鈴薯 本產,25.0,21.2,11.8,20.1,11984
104/07/26,SC1 馬鈴薯 本產,26.0,22.2,14.8,21.5,12338
104/07/28,SC1 馬鈴薯 本產,26.0,21.4,13.8,20.8,12154
104/07/29,SC1 馬鈴薯 本產,26.0,21.6,14.9,21.1,13732
104/07/30,SC1 馬鈴薯 本產,26.0,20.3,12.6,19.9,13612
104/07/31,SC1 馬鈴薯 本產,26.0,19.2,9.6,18.6,13498
104/08/01,SC1 馬鈴薯 本產,26.0,21.1,11.8,20.2,12988
104/08/02,SC1 馬鈴薯 本產,26.0,20.4,7.5,18.9,15930
104/08/04,SC1 馬鈴薯 本產,26.0,21.7,10.5,20.3,14478
104/08/05,SC1 馬鈴薯 本產,26.0,21.3,11.1,20.2,15770
104/08/06,SC1 馬鈴薯 本產,26.0,23.0,15.5,22.1,18168
104/08/07,SC1 馬鈴薯 本產,26.0,22.0,13.8,21.1,17360
104/08/08,SC1 馬鈴薯 本產,26.0,19.4,11.1,19.0,15587
104/08/09,SC1 馬鈴薯 本產,26.0,20.1,12.9,19.8,3514
104/08/11,SC1 馬鈴薯 本產,26.0,20.8,9.8,19.6,17088
104/08/12,SC1 馬鈴薯 本產,26.0,22.3,13.4,21.3,14272
104/08/13,SC1 馬鈴薯 本產,26.0,21.6,11.7,20.5,14210
104/08/14,SC1 馬鈴薯 本產,26.1,20.7,10.6,19.7,11736
104/08/15,SC1 馬鈴薯 本產,26.3,22.2,13.0,21.1,12892
104/08/16,SC1 馬鈴薯 本產,26.2,23.0,15.4,22.1,13964
104/08/18,SC1 馬鈴薯 本產,26.8,22.9,12.7,21.6,13794
104/08/19,SC1 馬鈴薯 本產,26.6,23.1,9.9,21.2,14608
104/08/20,SC1 馬鈴薯 本產,26.6,23.2,12.8,21.8,15336
104/08/21,SC1 馬鈴薯 本產,27.2,23.1,13.4,22.0,14258
104/08/22,SC1 馬鈴薯 本產,27.5,23.0,13.9,22.1,15500
104/08/23,SC1 馬鈴薯 本產,27.2,22.8,13.8,21.9,16200
104/08/25,SC1 馬鈴薯 本產,26.8,22.2,11.5,21.0,17192
104/08/26,SC1 馬鈴薯 本產,26.8,22.2,14.3,21.5,16029
104/08/27,SC1 馬鈴薯 本產,26.7,23.5,14.6,22.4,15980
104/08/28,SC1 馬鈴薯 本產,27.4,23.9,18.0,23.4,17920
104/09/01,SC1 馬鈴薯 本產,27.7,24.9,18.9,24.3,20746
104/09/02,SC1 馬鈴薯 本產,27.3,24.3,17.3,23.5,20868
104/09/03,SC1 馬鈴薯 本產,27.6,23.3,16.1,22.7,18892
104/09/04,SC1 馬鈴薯 本產,27.6,23.3,17.2,22.9,18483
104/09/05,SC1 馬鈴薯 本產,27.4,22.4,15.3,22.0,21918
104/09/06,SC1 馬鈴薯 本產,27.0,21.1,13.1,20.7,19684
104/09/08,SC1 馬鈴薯 本產,27.4,21.9,14.3,21.5,21222
104/09/09,SC1 馬鈴薯 本產,27.4,20.5,12.4,20.3,18302
104/09/10,SC1 馬鈴薯 本產,27.1,20.7,13.4,20.5,15840
104/09/11,SC1 馬鈴薯 本產,27.1,20.3,11.2,19.8,15924
104/09/12,SC1 馬鈴薯 本產,27.0,19.6,10.0,19.2,17967
104/09/13,SC1 馬鈴薯 本產,25.0,19.8,12.2,19.3,15376
104/09/15,SC1 馬鈴薯 本產,25.1,21.6,14.1,20.8,15538
104/09/16,SC1 馬鈴薯 本產,25.0,19.4,11.4,18.9,15204
104/09/17,SC1 馬鈴薯 本產,25.0,19.8,10.4,18.9,14761
104/09/18,SC1 馬鈴薯 本產,25.0,19.7,10.6,18.9,12280
104/09/19,SC1 馬鈴薯 本產,25.0,21.6,13.3,20.6,12436
104/09/20,SC1 馬鈴薯 本產,25.0,21.0,12.7,20.1,14140
104/09/22,SC1 馬鈴薯 本產,25.0,21.2,14.5,20.6,13406
104/09/23,SC1 馬鈴薯 本產,25.0,20.2,13.2,19.8,14201
104/09/24,SC1 馬鈴薯 本產,25.9,21.0,13.7,20.5,14800
104/09/25,SC1 馬鈴薯 本產,26.0,17.9,10.6,18.0,13740
104/09/26,SC1 馬鈴薯 本產,26.0,17.3,10.8,17.7,13260
104/09/27,SC1 馬鈴薯 本產,25.3,20.3,11.8,19.6,14088
104/09/30,SC1 馬鈴薯 本產,25.0,17.6,9.7,17.5,13392
104/10/01,SC1 馬鈴薯 本產,25.0,19.4,9.9,18.6,19472
104/10/02,SC1 馬鈴薯 本產,25.0,16.7,7.7,16.6,13064
104/10/03,SC1 馬鈴薯 本產,25.0,18.4,11.2,18.3,13107
104/10/04,SC1 馬鈴薯 本產,25.0,19.3,8.7,18.3,13676
104/10/06,SC1 馬鈴薯 本產,24.3,20.0,10.7,19.0,14845
104/10/07,SC1 馬鈴薯 本產,24.2,20.3,13.2,19.6,12753
104/10/08,SC1 馬鈴薯 本產,24.3,20.6,12.3,19.7,11688
104/10/09,SC1 馬鈴薯 本產,24.4,20.3,14.1,19.9,13316
104/10/10,SC1 馬鈴薯 本產,24.1,20.6,13.4,19.8,15130
104/10/11,SC1 馬鈴薯 本產,24.3,20.4,11.6,19.4,16430
104/10/13,SC1 馬鈴薯 本產,24.6,21.0,12.2,20.0,14024
104/10/14,SC1 馬鈴薯 本產,24.4,22.0,13.5,20.8,14687
104/10/15,SC1 馬鈴薯 本產,24.1,21.5,13.4,20.4,16027
104/10/16,SC1 馬鈴薯 本產,24.4,21.6,12.7,20.4,13633
104/10/17,SC1 馬鈴薯 本產,24.6,21.8,13.0,20.6,14730
104/10/18,SC1 馬鈴薯 本產,26.5,21.7,13.5,21.0,14371
104/10/20,SC1 馬鈴薯 本產,26.6,22.3,14.1,21.5,16384
104/10/21,SC1 馬鈴薯 本產,25.2,22.0,13.3,20.9,15292
104/10/22,SC1 馬鈴薯 本產,24.7,20.4,12.0,19.6,16324
104/10/23,SC1 馬鈴薯 本產,24.1,20.1,10.3,18.9,14256
104/10/24,SC1 馬鈴薯 本產,24.3,18.9,9.6,18.1,14568
104/10/25,SC1 馬鈴薯 本產,24.1,19.0,10.3,18.3,13824
104/10/27,SC1 馬鈴薯 本產,24.1,19.0,8.8,18.0,16444
104/10/28,SC1 馬鈴薯 本產,24.2,18.6,10.8,18.1,14424
104/10/29,SC1 馬鈴薯 本產,24.0,18.6,10.4,18.1,14095
104/10/30,SC1 馬鈴薯 本產,24.0,18.1,9.8,17.6,12744
104/10/31,SC1 馬鈴薯 本產,24.1,17.3,10.1,17.2,10670
104/11/01,SC1 馬鈴薯 本產,24.1,18.1,9.4,17.6,11182
104/11/03,SC1 馬鈴薯 本產,24.0,19.5,12.9,19.1,11976
104/11/04,SC1 馬鈴薯 本產,24.1,18.7,11.6,18.4,12168
104/11/05,SC1 馬鈴薯 本產,24.0,18.5,12.4,18.4,10320
104/11/06,SC1 馬鈴薯 本產,24.0,18.0,10.4,17.6,11088
104/11/07,SC1 馬鈴薯 本產,24.0,19.0,13.5,18.9,9812
104/11/08,SC1 馬鈴薯 本產,24.0,18.2,11.3,18.0,12524
104/11/10,SC1 馬鈴薯 本產,24.1,18.5,11.7,18.3,12576
